Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Product Name;Ship Date
2303;16610;2009-10-10;High;19;659.13;0.09;Regular Air;187.57;35.94;6.66;Thomas Boland;Tyvek � Top-Opening Peel & Seel � Envelopes. Gray;2009-10-12
2596;18757;2012-05-22;Low;9;222.2;0.03;Regular Air;-40.25;22.38;15.1;Matthew Clasen;Avery Flip-Chart Easel Binder. Black;2012-05-24
2597;18757;2012-05-22;Low;5;39.9;0.02;Regular Air;-37.8;5.94;9.92;Matthew Clasen;Storex Dura Pro� Binders;2012-05-27
2687;19431;2009-05-23;Not Specified;4;16.82;0.08;Regular Air;-5.54;4.13;1.17;Nathan Gelder;Newell 31;2009-05-25
2712;19584;2009-04-16;Critical;6;14535.8;0.05;Delivery Truck;-3971.06;2550.14;29.7;Maria Zettner;Epson DFX-8500 Dot Matrix Printer;2009-04-17
2810;20262;2009-12-26;Not Specified;27;652.24;0.02;Regular Air;185.04;22.72;8.99;Patrick O'Donnell;"Executive Impressions 14"" Two-Color Numerals Wall Clock";2009-12-26
2852;20545;2010-10-09;Not Specified;1;361.94;0.05;Delivery Truck;-163.58;284.98;69.55;Sean Miller;Global Commerce� Series High-Back Swivel/Tilt Chairs;2010-10-10
2853;20545;2010-10-09;Not Specified;31;1276.04;0.02;Regular Air;554.95;40.99;5.86;Sean Miller;Xerox 1919;2010-10-11
2854;20545;2010-10-09;Not Specified;40;2894.68;0.02;Regular Air;-1754.39;71.37;69;Sean Miller;Lesro Sheffield Collection Coffee Table. End Table. Center Table. Corner Table;2010-10-11
2856;20577;2010-02-09;Critical;15;611.68;0.05;Regular Air;134.75;39.06;10.55;Patrick O'Donnell;Ibico Recycled Linen-Style Covers;2010-02-11
2881;20804;2011-11-26;Low;13;4393.75;0.08;Delivery Truck;215.31;442.14;14.7;Sean Miller;Okidata ML390 Turbo Dot Matrix Printers;2011-12-03
2960;21414;2011-05-04;Critical;34;117.91;0.05;Regular Air;29.27;3.38;1.09;Harry Marie;Avoid Verbal Orders Carbonless Minifold Book;2011-05-06
2961;21414;2011-05-04;Critical;46;3644.6;0.05;Regular Air;-1144.67;80.98;35;Harry Marie;Carina Double Wide Media Storage Towers in Natural & Black;2011-05-06
2962;21414;2011-05-04;Critical;33;3491.613;0.05;Regular Air;717.7;125.99;5.63;Harry Marie;8290;2011-05-05
2969;21447;2010-06-03;Not Specified;15;176.24;0.02;Express Air;9.85;10.98;3.37;Sean Christensen;Fiskars� Softgrip Scissors;2010-06-05
2976;21479;2009-08-28;Medium;41;291.16;0.01;Express Air;-89.47;6.48;6.57;Patrick O'Donnell;Xerox 20;2009-08-29
3096;22208;2009-10-13;High;37;1138.43;0.01;Regular Air;18.59;30.97;4;Sean Christensen;Microsoft Multimedia Keyboard;2009-10-15
3097;22208;2009-10-13;High;50;5271.0455;0.08;Regular Air;1379.76;125.99;7.69;Sean Christensen;Timeport L7089;2009-10-15
3106;22279;2009-12-22;Not Specified;43;2463.6;0.03;Regular Air;1040.65;54.96;10.75;Lena Radford;Xerox 1940;2009-12-25
3231;23174;2012-07-26;Low;16;3549.9;0.06;Delivery Truck;44.8;216.6;64.2;Harry Marie;Hon Multipurpose Stacking Arm Chairs;2012-07-28
3232;23174;2012-07-26;Low;8;138.24;0.03;Regular Air;-60.04;16.74;7.04;Harry Marie;Rogers� Profile Extra Capacity Storage Tub;2012-08-02
3259;23333;2009-08-05;Medium;44;634.12;0.04;Regular Air;-21.65;14.42;6.75;Michael Dominguez;Holmes Odor Grabber;2009-08-06
3260;23333;2009-08-05;Medium;32;196.84;0.04;Regular Air;-69.29;5.98;5.79;Michael Dominguez;Xerox 1903;2009-08-07
3261;23333;2009-08-05;Medium;16;886.89;0.03;Regular Air;-23.83;65.99;8.99;Michael Dominguez;Talkabout T8367;2009-08-06
3456;24640;2011-01-29;Medium;12;1379.98;0.06;Delivery Truck;-151.73;113.98;30;Patrick O'Donnell;Hon Comfortask� Task/Swivel Chairs;2011-01-30
3516;25056;2010-09-21;Not Specified;41;295.12;0;Regular Air;-151.93;6.48;8.19;Phillip Breyer;Xerox 217;2010-09-23
3665;26244;2010-08-03;High;16;131.72;0.09;Regular Air;-42.61;8.46;3.62;Michael Dominguez;"Imation 3.5"". RTS 247544 3M 3.5 DSDD. 10/Pack";2010-08-05
3816;27201;2012-07-25;High;10;5056.89;0.02;Delivery Truck;789.05;500.98;26;Scot Coram;Global Troy� Executive Leather Low-Back Tilter;2012-07-25
3817;27201;2012-07-25;High;45;3500.1;0.01;Delivery Truck;-2661.32;70.89;89.3;Scot Coram;KI Conference Tables;2012-07-25
3897;27808;2010-01-26;Low;9;196.12;0.01;Express Air;4.41;20.89;1.99;Michelle Ellison;IBM 80 Minute CD-R Spindle. 50/Pack;2010-02-02
4173;29573;2012-01-16;Critical;43;792.21;0.05;Regular Air;42.24;18.97;9.54;Michael Dominguez;Xerox 1939;2012-01-18
4203;29862;2011-06-19;Medium;34;214.64;0.08;Regular Air;-76.88;6.48;5.86;Maria Zettner;Xerox 1904;2011-06-21
4276;30433;2010-06-09;Medium;17;253.38;0;Express Air;-35.78;13.9;7.59;Nathan Gelder;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles. 3 7/8"" Cut. 8""L";2010-06-09
4284;30532;2011-11-26;High;28;431.37;0.03;Regular Air;-28.67;15.22;9.73;Victoria Wilson;"GBC Twin Loop� Wire Binding Elements. 9/16"" Spine. Black";2011-11-27
4285;30532;2011-11-26;High;23;262.31;0.04;Express Air;27.55;11.09;5.25;Victoria Wilson;#10 Self-Seal White Envelopes;2011-11-27
4286;30532;2011-11-26;High;45;514.03;0.05;Regular Air;82.19;11.34;5.01;Victoria Wilson;Xerox 188;2011-11-28
4287;30532;2011-11-26;High;9;1696.7;0.04;Delivery Truck;-82.81;180.98;23.58;Victoria Wilson;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;2011-11-28
4297;30597;2012-08-05;High;18;93.02;0.07;Regular Air;20.01;5.08;2.03;Michelle Ellison;Master Caster Door Stop. Brown;2012-08-07
4298;30597;2012-08-05;High;42;639.84;0.03;Regular Air;-95.76;15.14;4.53;Michelle Ellison;Eldon� Gobal File Keepers;2012-08-06
4349;30981;2011-02-15;Low;29;7837.44;0.1;Delivery Truck;1817.76;279.81;23.19;Nathan Gelder;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;2011-02-19
4350;30981;2011-02-15;Low;22;3653.22;0.09;Delivery Truck;-116.02;180.98;30;Nathan Gelder;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;2011-02-17
4455;31751;2011-05-26;High;31;413.12;0.1;Express Air;-10.22;14.27;7.27;Todd Boyes;GBC Laser Imprintable Binding System Covers. Desert Sand;2011-05-28
4473;31873;2009-11-08;Low;2;141.59;0.05;Regular Air;-91.09;70.97;3.5;Shahid Collister;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;2009-11-13
4474;31873;2009-11-08;Low;14;2465.5015;0.06;Regular Air;13.01;205.99;8.99;Shahid Collister;StarTAC 8000;2009-11-15
4475;31873;2009-11-08;Low;50;8558.4715;0.06;Regular Air;2539.46;205.99;8.99;Shahid Collister;TimeportP7382;2009-11-15
4476;31873;2009-11-08;Low;42;236.89;0;Regular Air;-125.29;5.28;6.26;Shahid Collister;Xerox 1928;2009-11-15
4492;32000;2012-09-13;Low;49;162.16;0.05;Regular Air;24.95;3.29;1.35;Victoria Wilson;Acco� Hot Clips� Clips to Go;2012-09-15
4493;32000;2012-09-13;Low;26;15168.82;0.02;Delivery Truck;-1096.78;550.98;147.12;Victoria Wilson;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";2012-09-20
4597;32737;2009-10-28;High;14;367.11;0.09;Regular Air;116.8;28.53;1.49;Victoria Wilson;Lock-Up Easel 'Spel-Binder';2009-10-30
4918;35012;2012-06-08;Medium;10;126.79;0.04;Regular Air;-16.38;11.97;4.98;Thomas Boland;Staples 6 Outlet Surge;2012-06-08
4919;35012;2012-06-08;Medium;11;1770.2015;0.08;Regular Air;-165.95;195.99;4.2;Thomas Boland;T65;2012-06-09
4922;35042;2010-12-02;Not Specified;23;1196.86;0.06;Regular Air;-12.51;50.98;6.5;Michael Dominguez;Microsoft Natural Multimedia Keyboard;2010-12-03
5009;35713;2012-10-17;Medium;49;1355.47;0.04;Regular Air;590.04;28.53;1.49;Phillip Breyer;Lock-Up Easel 'Spel-Binder';2012-10-17
5082;36229;2012-09-21;Not Specified;12;1465.29;0.02;Regular Air;373.5;120.97;7.11;Patrick O'Donnell;Canon BP1200DH 12-Digit Bubble Jet Printing Calculator;2012-09-24
5083;36229;2012-09-21;Not Specified;24;3590.33;0.01;Delivery Truck;-31.73;146.34;43.75;Patrick O'Donnell;Bevis Round Conference Table Top & Single Column Base;2012-09-23
5199;36933;2011-07-12;High;32;115.81;0.07;Regular Air;47.56;3.69;0.5;Todd Boyes;Avery 501;2011-07-13
5219;37152;2011-05-22;Medium;39;4647.69;0.02;Delivery Truck;182.53;113.98;30;Thomas Boland;Hon Comfortask� Task/Swivel Chairs;2011-05-24
5220;37152;2011-05-22;Medium;45;2503.3265;0.04;Regular Air;447.12;65.99;8.8;Thomas Boland;6120;2011-05-24
5228;37223;2011-11-10;Low;21;2731.73;0.07;Express Air;310.59;155.99;8.99;Victoria Wilson;LX 788;2011-11-14
5229;37223;2011-11-10;Low;40;679.52;0.09;Regular Air;-152.4;17.7;9.47;Victoria Wilson;Portfile� Personal File Boxes;2011-11-17
5230;37223;2011-11-10;Low;38;5176.27;0.01;Regular Air;-743.45;135.31;35;Victoria Wilson;"Tennsco Stur-D-Stor Boltless Shelving. 5 Shelves. 24"" Deep. Sand";2011-11-15
5237;37254;2009-09-18;High;28;739.94;0.01;Regular Air;370.23;26.17;1.39;Katrina Bavinger;Quality Park Security Envelopes;2009-09-19
5260;37441;2009-02-24;Critical;46;14740.51;0;Delivery Truck;3407.73;300.98;164.73;Katrina Bavinger;Global Leather and Oak Executive Chair. Black;2009-02-25
5261;37441;2009-02-24;Critical;1;3.77;0.09;Regular Air;-1.84;2.94;0.96;Katrina Bavinger;Newell 343;2009-02-26
5359;38084;2009-03-20;Not Specified;11;100.36;0.02;Regular Air;18.41;9.11;2.15;Victoria Wilson;"Black Print Carbonless Snap-Off� Rapid Letter. 8 1/2"" x 7""";2009-03-22
5360;38084;2009-03-20;Not Specified;33;404.91;0.06;Regular Air;65.63;12.64;4.98;Victoria Wilson;Nu-Dell Executive Frame;2009-03-22
5527;39168;2012-05-17;High;22;809.91;0.07;Regular Air;321.67;37.7;2.99;Natalie Fritzler;Vinyl Sectional Post Binders;2012-05-20
5528;39168;2012-05-17;High;50;1027.66;0;Regular Air;184.07;19.98;8.68;Natalie Fritzler;Southworth 25% Cotton Premium Laser Paper and Envelopes;2012-05-19
5529;39168;2012-05-17;High;30;301.38;0.06;Regular Air;5.08;10.48;2.89;Natalie Fritzler;Staples Battery-Operated Desktop Pencil Sharpener;2012-05-19
5555;39333;2010-02-17;Critical;31;8955.34;0.1;Regular Air;2081.48;320.98;24.49;Michelle Ellison;Hon Pagoda� Stacking Chairs;2010-02-19
5556;39333;2010-02-17;Critical;18;95.22;0.01;Regular Air;-33.4;4.98;4.7;Michelle Ellison;Staples Copy Paper (20Lb. and 84 Bright);2010-02-17
5583;39589;2009-08-02;Critical;42;577.42;0;Regular Air;253.5;12.97;1.49;Olvera Toch;"Mead 1st Gear 2"" Zipper Binder. Asst. Colors";2009-08-03
5584;39589;2009-08-02;Critical;20;95.08;0.06;Regular Air;39.91;4.91;0.5;Olvera Toch;Avery 508;2009-08-02
5640;39906;2009-03-17;Medium;25;82.21;0.04;Regular Air;15.25;3.38;1.09;Sean Christensen;Avoid Verbal Orders Carbonless Minifold Book;2009-03-19
5666;40097;2009-01-09;Low;47;117.88;0.1;Regular Air;-71;2.6;2.4;Olvera Toch;12 Colored Short Pencils;2009-01-14
5685;40193;2012-09-02;High;34;3130.2015;0.07;Express Air;692.78;115.99;2.5;Maria Zettner;6162m;2012-09-02
5693;40258;2009-04-09;Not Specified;31;449.47;0.05;Regular Air;-190.49;14.81;13.32;Michelle Ellison;Holmes Replacement Filter for HEPA Air Cleaner. Large Room;2009-04-11
5694;40258;2009-04-09;Not Specified;29;80.61;0.08;Regular Air;-8.77;2.78;1.25;Michelle Ellison;Newell 318;2009-04-10
5721;40544;2009-04-06;Low;39;2413.53;0.06;Regular Air;544.04;60.65;12.23;Michelle Ellison;"Tenex Traditional Chairmats for Medium Pile Carpet. Standard Lip. 36"" x 48""";2009-04-08
5887;41765;2009-12-09;Medium;41;204.99;0.03;Regular Air;-95.99;4.98;4.95;Victoria Wilson;Cardinal Holdit Business Card Pockets;2009-12-11
5949;42242;2009-04-01;Not Specified;23;265.31;0.09;Express Air;-33.19;11.5;7.19;Thomas Boland;Ibico Covers for Plastic or Wire Binding Elements;2009-04-02
5950;42242;2009-04-01;Not Specified;15;1444.88;0.1;Regular Air;236.61;100.97;7.18;Thomas Boland;Gyration Ultra Cordless Optical Suite;2009-04-02
5951;42242;2009-04-01;Not Specified;23;2287.1;0.07;Regular Air;231.49;99.99;19.99;Thomas Boland;AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting;2009-04-02
5974;42369;2010-08-05;Critical;44;786.26;0.01;Regular Air;274.98;17.48;1.99;Patricia Hirasaki;Memorex 'Cool' 80 Minute CD-R Spindle. 25/Pack;2010-08-06
6022;42690;2010-09-28;Low;44;18697.24;0.02;Regular Air;8918.74;420.98;19.99;Olvera Toch;GBC DocuBind 200 Manual Binding Machine;2010-10-02
6023;42690;2010-09-28;Low;48;786.13;0.04;Regular Air;-236.12;16.74;7.04;Olvera Toch;Rogers� Profile Extra Capacity Storage Tub;2010-10-02
6369;45184;2010-06-17;Low;25;14647.26;0.07;Regular Air;5485.15;599.99;24.49;Victoria Wilson;Hewlett Packard LaserJet 3310 Copier;2010-06-26
6370;45184;2010-06-17;Low;10;26.11;0.08;Regular Air;2.65;2.62;0.8;Victoria Wilson;Staples Metal Binder Clips;2010-06-24
6421;45632;2010-05-10;Not Specified;50;442.31;0.02;Regular Air;231.68;8.34;0.96;Michelle Ellison;Document Clip Frames;2010-05-11
6499;46276;2012-12-09;Critical;4;114.83;0.04;Regular Air;-52.62;28.48;1.99;Sean Miller;Memorex 4.7GB DVD+RW. 3/Pack;2012-12-10
6500;46276;2012-12-09;Critical;23;16743.76;0;Regular Air;6079.63;699.99;24.49;Sean Miller;Canon PC1060 Personal Laser Copier;2012-12-11
6551;46566;2012-04-09;Medium;49;1534.7;0.07;Regular Air;258.25;31.11;3.6;Patrick O'Donnell;"Imation 3.5"" Diskettes. IBM Format. DS/HD. 10/Box. Neon";2012-04-10
6770;48198;2009-11-20;Critical;7;2813.34;0.1;Delivery Truck;-688.44;442.14;14.7;Sean Christensen;Okidata ML390 Turbo Dot Matrix Printers;2009-11-21
6771;48198;2009-11-20;Critical;45;2682.8;0.01;Regular Air;860.22;60.22;3.5;Sean Christensen;Fellowes Smart Surge Ten-Outlet Protector. Platinum;2009-11-22
6802;48453;2009-07-26;Medium;50;387.03;0.04;Regular Air;-7.73;7.96;4.95;Victoria Wilson;Staples Plastic Wall Frames;2009-07-26
6817;48518;2009-04-02;Medium;17;585.47;0.1;Express Air;178.14;37.94;5.08;Scot Coram;Snap-A-Way� Black Print Carbonless Ruled Speed Letter. Triplicate;2009-04-04
6919;49349;2011-06-01;High;11;123.34;0.07;Regular Air;0.64;11.34;5.01;Olvera Toch;Xerox 188;2011-06-01
6920;49349;2011-06-01;High;23;1642.47;0.01;Delivery Truck;-524.03;68.81;60;Olvera Toch;Holmes Replacement Filter for HEPA Air Cleaner. Very Large Room. HEPA Filter;2011-06-03
6952;49668;2009-12-02;Low;25;93.22;0.06;Regular Air;-15.37;3.74;0.94;Michelle Ellison;Rubber Band Ball;2009-12-09
7050;50309;2011-03-15;Low;36;243.18;0.08;Regular Air;-314.22;6.98;9.69;Michael Nguyen;Eldon Shelf Savers� Cubes and Bins;2011-03-22
7349;52327;2011-12-20;Medium;27;3853.47;0.1;Regular Air;21.5;152.48;6.5;Patrick O'Donnell;Adesso Programmable 142-Key Keyboard;2011-12-21
7350;52327;2011-12-20;Medium;5;28.23;0.1;Regular Air;-14.69;4.98;4.7;Patrick O'Donnell;Staples Copy Paper (20Lb. and 84 Bright);2011-12-22
7369;52516;2012-01-05;High;50;4962.05;0.08;Delivery Truck;335.29;119.99;56.14;Scot Coram;Hewlett-Packard 2600DN Business Color Inkjet Printer;2012-01-05
7370;52516;2012-01-05;High;19;192.39;0.08;Express Air;-31.67;10.23;4.68;Scot Coram;Acme� Box Cutter Scissors;2012-01-08
7402;52800;2010-10-10;Not Specified;13;26.08;0.1;Regular Air;-27.29;1.86;2.58;Todd Boyes;Super Bands. 12/Pack;2010-10-11
7508;53574;2012-04-09;Medium;8;669.69;0.03;Regular Air;-297.02;80.98;35;Scot Coram;Carina Double Wide Media Storage Towers in Natural & Black;2012-04-10
7552;54023;2012-07-22;Not Specified;45;405.6;0.07;Regular Air;-8.59;8.85;5.6;Sean Miller;GBC Standard Plastic Binding Systems Combs;2012-07-23
7709;55265;2009-09-23;Low;39;706.3925;0.06;Regular Air;346.14;20.99;0.99;Scot Coram;Accessory21;2009-09-28
7737;55398;2010-01-20;Medium;24;154.99;0.07;Regular Air;-1085.52;4.48;49;Lena Radford;Hoover Portapower� Portable Vacuum;2010-01-22
7745;55458;2012-03-16;High;32;115.78;0.07;Regular Air;-167.42;3.52;6.83;Shahid Collister;Self-Adhesive Ring Binder Labels;2012-03-18
7746;55458;2012-03-16;High;13;210.22;0;Regular Air;-30.71;14.98;7.69;Shahid Collister;Super Decoflex Portable Personal File;2012-03-18
7801;55809;2011-09-10;Critical;2;250.7;0.03;Delivery Truck;-180.61;100.98;45;Michelle Ellison;Hon Valutask� Swivel Chairs;2011-09-12
7969;56992;2010-04-18;Not Specified;10;315.42;0.1;Regular Air;-41.26;30.98;17.08;Maria Zettner;Xerox 197;2010-04-18
8142;58210;2012-12-06;Medium;38;144.03;0.03;Regular Air;-139.52;3.58;5.47;Patrick O'Donnell;Avery Poly Binder Pockets;2012-12-07
8148;58277;2009-01-24;Medium;23;294.68;0.01;Regular Air;-23.35;11.7;6.96;Michael Dominguez;Harmony HEPA Quiet Air Purifiers;2009-01-26
8211;58720;2010-03-07;Not Specified;43;2378.82;0.02;Regular Air;597.16;52.4;16.11;Nathan Gelder;Ibico Laser Imprintable Binding System Covers;2010-03-07
8212;58720;2010-03-07;Not Specified;6;202.62;0.02;Express Air;13.87;30.98;8.74;Nathan Gelder;Xerox 1979;2010-03-08
8230;58820;2010-02-27;Low;24;307.49;0.01;Regular Air;61.51;12.2;6.02;Patricia Hirasaki;Advantus Panel Wall Certificate Holder - 8.5x11;2010-03-04
178;1154;2012-02-14;Critical;7;516.65;0.01;Express Air;57.1;70.97;3.5;Thea Hendricks;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;2012-02-15
207;1382;2010-08-16;Low;5;89.335;0.06;Regular Air;-107.1;20.99;2.5;Corey Catlett;Accessory37;2010-08-20
208;1382;2010-08-16;Low;39;158.46;0.06;Regular Air;-130.66;3.98;5.26;Corey Catlett;Ibico Presentation Index for Binding Systems;2010-08-23
209;1382;2010-08-16;Low;31;7180.83;0.02;Delivery Truck;487.17;220.98;64.66;Corey Catlett;Bush Cubix Collection Bookcases. Fully Assembled;2010-08-23
211;1411;2009-12-20;High;39;5748.2;0.09;Delivery Truck;-459.86;160.98;35.02;Ed Jacobs;Rush Hierlooms Collection Rich Wood Bookcases;2009-12-21
219;1444;2009-12-05;Medium;2;21.44;0.02;Regular Air;-13.67;6.48;8.74;Noel Staavos;Xerox 1984;2009-12-07
580;3942;2010-06-27;Not Specified;22;1559.7755;0.03;Regular Air;-247.18;85.99;0.99;Keith Herrera;Accessory4;2010-06-28
664;4647;2009-05-13;Medium;7;1203.73;0.03;Regular Air;293.14;162.93;19.99;Carlos Meador;Multimedia Mailers;2009-05-14
665;4647;2009-05-13;Medium;6;75.19;0.01;Regular Air;-6.61;11.58;5.72;Carlos Meador;Peel & Seel� Recycled Catalog Envelopes. Brown;2009-05-15
707;4960;2011-02-25;Low;30;8363.65;0.09;Delivery Truck;763.33;300.98;64.73;Corinna Mitchell;Global Leather and Oak Executive Chair. Black;2011-03-01
1010;7367;2011-06-05;Low;46;303.62;0.02;Regular Air;-59.98;6.48;2.74;Raymond Fair;Sony MFD2HD Formatted Diskettes. 10/Pack;2011-06-12
1079;7938;2010-03-13;Medium;34;334.66;0.05;Regular Air;132.56;9.93;1.09;Carlos Meador;Peel-Off� China Markers;2010-03-14
1142;8320;2009-09-19;Not Specified;35;1142.36;0.02;Regular Air;72.78;30.73;4;Karl Brown;Fellowes 17-key keypad for PS/2 interface;2009-09-22
1203;8807;2010-02-25;Low;14;1379.3375;0.08;Regular Air;-78.54;125.99;4.2;Natalie Webber;i1000plus;2010-03-04
1245;9062;2011-03-20;High;19;1825.42;0.06;Regular Air;1193.19;99.23;8.99;Eric Barreto;"GE 48"" Fluorescent Tube. Cool White Energy Saver. 34 Watts. 30/Box";2011-03-23
1308;9602;2012-11-10;Critical;27;2654.16;0.01;Delivery Truck;600.93;90.97;28;Hunter Lopez;Lexmark Z55se Color Inkjet Printer;2012-11-12
1310;9602;2012-11-10;Critical;15;1722.65;0.05;Delivery Truck;-399.67;114.98;51.42;Hunter Lopez;Sauder Camden County Collection Library;2012-11-11
1402;10209;2010-11-29;Medium;14;461.55;0.09;Regular Air;-12;33.98;19.99;Barry Franz;"Linden� 12"" Wall Clock With Oak Frame";2010-11-29
1425;10338;2011-07-14;Not Specified;9;799.98;0.04;Delivery Truck;15.36;90.97;14;Barry Franz;Lexmark Z54se Color Inkjet Printer;2011-07-16
1485;10688;2012-05-12;Medium;14;618.84;0.05;Regular Air;-200.84;41.47;34.2;Craig Yedwab;Eldon Econocleat� Chair Mats for Low Pile Carpets;2012-05-13
1553;11206;2009-12-28;Low;6;177.67;0.03;Regular Air;39.63;28.53;1.49;Eric Barreto;Lock-Up Easel 'Spel-Binder';2010-01-01
1601;11585;2009-03-15;Medium;2;200.753;0.09;Regular Air;-605.37;125.99;8.99;Chuck Sachs;SC7868i;2009-03-16
1796;12868;2011-03-01;Critical;2;9.37;0.09;Regular Air;-5.26;4.48;1.22;Muhammed Lee;Spiral Phone Message Books with Labels by Adams;2011-03-03
1994;14215;2012-07-13;Medium;44;2277.03;0.07;Regular Air;964.1;55.48;6.79;Karl Brown;Eaton Premium Continuous-Feed Paper. 25% Cotton. Letter Size. White. 1000 Shts/Box;2012-07-14
2053;14662;2011-11-16;High;24;39.69;0.05;Regular Air;-1.78;1.68;1;Karl Brown;Prang Dustless Chalk Sticks;2011-11-17
2059;14727;2012-07-19;Medium;50;8532.152;0.04;Delivery Truck;-513.79;212.6;52.2;Bobby Trafton;Bush Advantage Collection� Round Conference Table;2012-07-22
2191;15781;2012-09-03;High;29;824.51;0.01;Regular Air;0.9;27.48;4;David Flashing;Belkin MediaBoard 104- Keyboard;2012-09-04
2370;17157;2012-09-19;Low;31;3081.471;0.09;Regular Air;574.98;125.99;4.2;Rick Duston;i1000plus;2012-09-23
2447;17795;2009-04-01;Medium;1;17.62;0.06;Regular Air;-15.92;11.33;6.12;Troy Staebel;Holmes Replacement Filter for HEPA Air Cleaner. Medium Room;2009-04-03
2832;20449;2010-01-03;Medium;19;1216.5;0.1;Regular Air;162.18;67.28;19.99;Nora Paige;Catalog Binders with Expanding Posts;2010-01-04
3054;21890;2011-01-24;Not Specified;27;81.9;0.01;Regular Air;4.06;2.94;0.96;Amy Cox;Newell 343;2011-01-26
3071;22020;2010-05-17;Critical;37;498.28;0.01;Regular Air;10.18;13.48;4.51;Harold Dahlen;Tenex Personal Project File with Scoop Front Design. Black;2010-05-18
3087;22149;2011-09-23;Low;47;191.13;0.07;Regular Air;38.11;4.26;1.2;Bobby Trafton;Dixon Prang� Watercolor Pencils. 10-Color Set with Brush;2011-09-25
3216;23078;2011-09-15;Medium;18;168.95;0.1;Regular Air;-15.9;9.78;5.76;Jay Fine;"Staples #10 Laser & Inkjet Envelopes. 4 1/8"" x 9 1/2"". 100/Box";2011-09-15
3306;23619;2012-12-21;Medium;7;1043.12;0.06;Regular Air;-52.5;150.98;13.99;Nora Paige;Canon MP41DH Printing Calculator;2012-12-22
3351;24003;2009-10-31;Critical;49;87.44;0.06;Regular Air;1.33;1.76;0.7;Dan Campbell;Newell 310;2009-11-02
3352;24003;2009-10-31;Critical;50;1318.49;0.02;Regular Air;4.69;24.98;8.79;Dan Campbell;2300 Heavy-Duty Transfer File Systems by Perma;2009-11-01
3564;25442;2012-01-05;High;32;1666;0.08;Regular Air;742.96;55.48;4.85;George Zrebassa;Xerox 1888;2012-01-07
3630;25927;2009-04-22;Medium;43;945.9;0.08;Regular Air;105.7;22.01;5.53;Rick Duston;Boston 16801 Nautilus� Battery Pencil Sharpener;2009-04-24
